class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
right,0.3819912075996399,0.20985578000545502,-0.45791095495224,0.9995497465133667,0.3840021789073944,0.17246133089065552,-0.45124849677085876,0.9989575147628784,0.39119869470596313,0.16684143245220184,-0.45136815309524536,0.9990257620811462,0.3986922800540924,0.1617671102285385,-0.4515725076198578,0.998978316783905,0.36282485723495483,0.18968623876571655,-0.4377819001674652,0.9991843700408936,0.3554297983646393,0.19563089311122894,-0.43778038024902344,0.9992516040802002,0.34864890575408936,0.20124897360801697,-0.43798500299453735,0.9992377161979675,0.415358304977417,0.1635674387216568,-0.304905503988266,0.9988085627555847,0.34716328978538513,0.21281059086322784,-0.24020123481750488,0.9993157386779785,0.4033161699771881,0.22635778784751892,-0.39536812901496887,0.9997745752334595,0.3787008821964264,0.24022738635540009,-0.3752511143684387,0.9997020959854126,0.5249934196472168,0.28788888454437256,-0.13950499892234802,0.9996595978736877,0.3406495153903961,0.3655932545661926,-0.1342625766992569,0.9998049139976501,0.5873653292655945,0.4733676612377167,0.06868446618318558,0.9780840277671814,0.3549351990222931,0.5790784358978271,0.002774528693407774,0.9838319420814514,0.595434308052063,0.6756109595298767,0.08787833899259567,0.9362077713012695,0.3693268299102783,0.7718757390975952,-0.05116931349039078,0.9639936089515686,0.6008358597755432,0.7332374453544617,0.06916673481464386,0.8997174501419067,0.3690495193004608,0.8324264883995056,-0.07741475850343704,0.9367470145225525,0.5940996408462524,0.7342664003372192,0.014464570209383965,0.9072286486625671,0.3818172514438629,0.8315344452857971,-0.13372159004211426,0.9413262605667114,0.5854005813598633,0.7165064215660095,0.07088720053434372,0.9110154509544373,0.38711661100387573,0.8125378489494324,-0.07309828698635101,0.9379233121871948,0.5368236899375916,0.7301409244537354,0.006076079327613115,0.9974848628044128,0.42229995131492615,0.7432149648666382,-0.005770211108028889,0.9974523782730103,0.5379593968391418,1.0160682201385498,-0.09835075587034225,0.6409070491790771,0.42018038034439087,1.014204502105713,-0.047869253903627396,0.6663153171539307,0.5500538945198059,1.248068928718567,0.38805803656578064,0.06349766999483109,0.4327924847602844,1.274579644203186,0.3532264828681946,0.06753506511449814,0.549932599067688,1.2708375453948975,0.43291082978248596,0.0617230162024498,0.4374411702156067,1.2970463037490845,0.3910734951496124,0.043116822838783264,0.5528082847595215,1.3509050607681274,0.27405229210853577,0.0294208861887455,0.4512568414211273,1.3774915933609009,0.1966799944639206,0.028506502509117126
right,0.37234243750572205,0.21163034439086914,-0.40354123711586,0.9992947578430176,0.37335100769996643,0.17509135603904724,-0.3992137610912323,0.9983251690864563,0.3809085786342621,0.16905255615711212,-0.399270236492157,0.9983891248703003,0.38833531737327576,0.1636340320110321,-0.3994353413581848,0.998363196849823,0.35246628522872925,0.19361482560634613,-0.38562580943107605,0.998775064945221,0.34484946727752686,0.20007923245429993,-0.3855840563774109,0.9988760352134705,0.3375701308250427,0.20606626570224762,-0.38580507040023804,0.9989200830459595,0.40628495812416077,0.1657947450876236,-0.277864545583725,0.9979308247566223,0.3342222571372986,0.21816734969615936,-0.2080095261335373,0.998984694480896,0.39541423320770264,0.22762693464756012,-0.3495810925960541,0.9996204376220703,0.3695385456085205,0.24301542341709137,-0.3291868269443512,0.9995570182800293,0.5130892992019653,0.28678014874458313,-0.13524912297725677,0.9994872808456421,0.3333066403865814,0.3729498088359833,-0.12442296743392944,0.9997799396514893,0.5793142318725586,0.4644814133644104,0.048627324402332306,0.9725521206855774,0.34833982586860657,0.5853329300880432,-0.01824687048792839,0.9815963506698608,0.5891219973564148,0.6746149659156799,0.05681651830673218,0.9131763577461243,0.36882925033569336,0.7801299691200256,-0.08145154267549515,0.9574840664863586,0.5954630374908447,0.7318454384803772,0.04115799441933632,0.8704631924629211,0.3687644600868225,0.8431180119514465,-0.1046576127409935,0.928021252155304,0.5869406461715698,0.7326412796974182,0.0029640784487128258,0.8789669275283813,0.38179630041122437,0.8410847783088684,-0.15884539484977722,0.9330130815505981,0.5781027674674988,0.71489417552948,0.04486731439828873,0.8853733539581299,0.38711971044540405,0.8198320269584656,-0.10308215767145157,0.9295598864555359,0.5358661413192749,0.7295731902122498,0.005025354214012623,0.9964325428009033,0.42047232389450073,0.7443501949310303,-0.004747752565890551,0.9966968894004822,0.5397814512252808,1.0153355598449707,-0.07655048370361328,0.6339913010597229,0.42414578795433044,1.013337254524231,-0.029678981751203537,0.6667003631591797,0.5516737699508667,1.2608540058135986,0.3365444839000702,0.06933753192424774,0.43498262763023376,1.2895290851593018,0.24417385458946228,0.07315982133150101,0.5526628494262695,1.286474585533142,0.37073561549186707,0.06668465584516525,0.4384698271751404,1.3166977167129517,0.26686567068099976,0.04433661699295044,0.5541489124298096,1.3603144884109497,0.20329618453979492,0.03158162906765938,0.4553578794002533,1.3941185474395752,0.05295970290899277,0.029739346355199814
right,0.3607451617717743,0.21187399327754974,-0.3067108392715454,0.9992671012878418,0.35963770747184753,0.17644758522510529,-0.30582475662231445,0.9981635212898254,0.36696913838386536,0.17016254365444183,-0.3059053122997284,0.9983071088790894,0.3745681047439575,0.16428741812705994,-0.30607113242149353,0.9982318878173828,0.33934924006462097,0.19514279067516327,-0.28916144371032715,0.9986656308174133,0.3321426808834076,0.20167793333530426,-0.28914207220077515,0.9988343119621277,0.3253900110721588,0.2078380286693573,-0.2893759608268738,0.9988576769828796,0.39394086599349976,0.16607870161533356,-0.20972323417663574,0.9978247284889221,0.32258597016334534,0.22048957645893097,-0.1266431361436844,0.9989455342292786,0.385444313287735,0.22764602303504944,-0.2633975148200989,0.9995658993721008,0.35948747396469116,0.2434764802455902,-0.2391040325164795,0.9994908571243286,0.5058224201202393,0.28549787402153015,-0.0908040776848793,0.9994528889656067,0.32781651616096497,0.38222602009773254,-0.06454133987426758,0.9997829794883728,0.5744106769561768,0.4570584297180176,0.10006336122751236,0.9746094942092896,0.3460788428783417,0.593917965888977,0.05769382789731026,0.9821245074272156,0.5884161591529846,0.6724376678466797,0.16314561665058136,0.9142400622367859,0.36791354417800903,0.7835052609443665,0.04266547039151192,0.9591004252433777,0.5944027900695801,0.7282654047012329,0.16187721490859985,0.8737620711326599,0.3684634566307068,0.8451581597328186,0.03329578787088394,0.931901216506958,0.5860947370529175,0.7297539114952087,0.12407656013965607,0.8814705014228821,0.3812703490257263,0.8432700634002686,-0.017534993588924408,0.9364517331123352,0.5776507258415222,0.713343620300293,0.1543923318386078,0.8885517120361328,0.3865582346916199,0.8223645091056824,0.024703027680516243,0.9338409900665283,0.5344149470329285,0.7305572628974915,0.004807574208825827,0.9963740110397339,0.4197714328765869,0.7481358051300049,-0.004517649300396442,0.9967129230499268,0.5416718125343323,1.0167882442474365,-0.06582991033792496,0.6403312087059021,0.4249532222747803,1.0222467184066772,-0.03319302946329117,0.6699722409248352,0.5494829416275024,1.2771810293197632,0.34430068731307983,0.068987637758255,0.43780022859573364,1.3097003698349,0.26327335834503174,0.07035990059375763,0.5521242618560791,1.3021721839904785,0.38056668639183044,0.06534897536039352,0.44044676423072815,1.3380067348480225,0.28796449303627014,0.042508069425821304,0.5472363829612732,1.378198504447937,0.22786927223205566,0.030164586380124092,0.45939499139785767,1.4144724607467651,0.09148821979761124,0.02787710167467594
right,0.3427317440509796,0.21974420547485352,-0.3024235665798187,0.9988144636154175,0.3402695655822754,0.18625406920909882,-0.2981465458869934,0.9967936873435974,0.3461091220378876,0.17880050837993622,-0.29827266931533813,0.9972599744796753,0.3521946668624878,0.17179837822914124,-0.2984740734100342,0.9970851540565491,0.3222946524620056,0.20900695025920868,-0.2837716042995453,0.9976661801338196,0.31531205773353577,0.21623347699642181,-0.28373557329177856,0.9981011152267456,0.30881330370903015,0.2227126508951187,-0.2840123772621155,0.9981368184089661,0.370523601770401,0.17311058938503265,-0.1841612607240677,0.9964165091514587,0.30637142062187195,0.23500992357730865,-0.11033280938863754,0.9982251524925232,0.3676743507385254,0.23126505315303802,-0.25216805934906006,0.9991031289100647,0.3433840572834015,0.2523150146007538,-0.23036345839500427,0.9988914132118225,0.48936548829078674,0.28348883986473083,-0.05332259088754654,0.9992695450782776,0.31730180978775024,0.40062424540519714,-0.0525159016251564,0.9997125267982483,0.5652378797531128,0.44988635182380676,0.12275083363056183,0.97674161195755,0.34354326128959656,0.6078086495399475,0.026784082874655724,0.9811604022979736,0.5868920087814331,0.670084536075592,0.13676418364048004,0.9137989282608032,0.36679956316947937,0.7956642508506775,-0.05203331634402275,0.9610358476638794,0.5949853658676147,0.7239276766777039,0.12358137220144272,0.8760722875595093,0.3682538568973541,0.8560820817947388,-0.07782503962516785,0.937313437461853,0.5859357118606567,0.7275224328041077,0.08189237117767334,0.8832088112831116,0.3802664577960968,0.8544930815696716,-0.13485345244407654,0.9414524435997009,0.5773688554763794,0.7123957872390747,0.12378325313329697,0.8917416930198669,0.38507145643234253,0.8335524797439575,-0.07452371716499329,0.9398900270462036,0.531302809715271,0.7336088418960571,0.005431336350739002,0.9963531494140625,0.4171206057071686,0.7579771876335144,-0.005053439177572727,0.9968044757843018,0.5441089272499084,1.0245472192764282,-0.05689915269613266,0.632060706615448,0.42563754320144653,1.0368876457214355,-0.026035556569695473,0.6431974172592163,0.5514504313468933,1.286431908607483,0.3630602955818176,0.06130153685808182,0.44620805978775024,1.3233050107955933,0.2646409869194031,0.05651272088289261,0.5547436475753784,1.311103343963623,0.39906302094459534,0.057960230857133865,0.4495371878147125,1.351963758468628,0.2898049056529999,0.03468625620007515,0.5506566166877747,1.3863192796707153,0.2414809912443161,0.02519303560256958,0.47063231468200684,1.4264682531356812,0.08331688493490219,0.02173730544745922
right,0.33405306935310364,0.2218734174966812,-0.30789098143577576,0.9986264705657959,0.3319103419780731,0.1879892647266388,-0.3057086765766144,0.9961768388748169,0.3378075659275055,0.18035610020160675,-0.3058222532272339,0.9967441558837891,0.3437961935997009,0.173187717795372,-0.30602478981018066,0.9965124726295471,0.31394848227500916,0.2114352434873581,-0.2887679934501648,0.9972392320632935,0.30720770359039307,0.21891547739505768,-0.2887187600135803,0.9977765679359436,0.3010348975658417,0.225259467959404,-0.2890074551105499,0.9978128671646118,0.36293065547943115,0.17409755289554596,-0.20657138526439667,0.995725691318512,0.2996964156627655,0.2375299483537674,-0.11154834926128387,0.9979246854782104,0.35908347368240356,0.23328238725662231,-0.2615373730659485,0.9989626407623291,0.3361590504646301,0.25466352701187134,-0.23700115084648132,0.9987099766731262,0.4846927523612976,0.28354400396347046,-0.08642183989286423,0.9991084337234497,0.3138172924518585,0.4050065279006958,-0.0766533762216568,0.9996725916862488,0.5626652836799622,0.45158669352531433,0.09187965095043182,0.9750388264656067,0.34353214502334595,0.6126433610916138,-0.009132596664130688,0.9799724817276001,0.5861622095108032,0.6677735447883606,0.1477351188659668,0.9066668152809143,0.36632588505744934,0.7986341118812561,-0.07098863273859024,0.9590315818786621,0.5962435603141785,0.7222086191177368,0.13939400017261505,0.8682892322540283,0.36763280630111694,0.8580160140991211,-0.09322033822536469,0.9354615211486816,0.5861681699752808,0.7263823747634888,0.10077060759067535,0.875663697719574,0.37950772047042847,0.8569551110267639,-0.1458013951778412,0.9395618438720703,0.577167809009552,0.7116007208824158,0.13599897921085358,0.8854659199714661,0.3844206929206848,0.836441159248352,-0.09213752299547195,0.9383098483085632,0.5313078165054321,0.7357282638549805,0.006363605614751577,0.9960987567901611,0.41685447096824646,0.7610742449760437,-0.006020593922585249,0.9966473579406738,0.545746922492981,1.0242403745651245,-0.057656943798065186,0.640884280204773,0.4269256591796875,1.038449764251709,-0.013297607190907001,0.6496018767356873,0.5519160628318787,1.285557508468628,0.3477227985858917,0.06463386118412018,0.45122838020324707,1.3233071565628052,0.2958053946495056,0.05699373036623001,0.5548887848854065,1.3103010654449463,0.3825792670249939,0.060790956020355225,0.45503249764442444,1.352110505104065,0.32538747787475586,0.034706927835941315,0.5526977777481079,1.385823130607605,0.23023979365825653,0.025614148005843163,0.4763154983520508,1.4273059368133545,0.12983937561511993,0.02151114121079445
right,0.3313726782798767,0.2262340486049652,-0.30309680104255676,0.9984555840492249,0.3282765746116638,0.1928749978542328,-0.3000739514827728,0.9959861040115356,0.3338857591152191,0.18471281230449677,-0.30018216371536255,0.9965149760246277,0.3393835723400116,0.17718125879764557,-0.30040639638900757,0.9963470101356506,0.3105805218219757,0.21638123691082,-0.2831466794013977,0.997051477432251,0.30398330092430115,0.22335617244243622,-0.2830334007740021,0.99756920337677,0.29794731736183167,0.2297057956457138,-0.2832973599433899,0.9976683855056763,0.35684484243392944,0.17695307731628418,-0.19759584963321686,0.995450496673584,0.2963740825653076,0.24159207940101624,-0.1088818684220314,0.9977153539657593,0.35621029138565063,0.2366933524608612,-0.2572057545185089,0.9988897442817688,0.3340514302253723,0.2594667375087738,-0.23165547847747803,0.9985783696174622,0.4801052510738373,0.2828463315963745,-0.078560471534729,0.9990901947021484,0.31281882524490356,0.41009798645973206,-0.06870508193969727,0.9996210336685181,0.560322642326355,0.45085713267326355,0.06245797872543335,0.973224937915802,0.3434075117111206,0.616783857345581,-0.0067387791350483894,0.9763532280921936,0.5854634046554565,0.6673930287361145,0.04966428130865097,0.9053556323051453,0.3667638897895813,0.8038086295127869,-0.09948999434709549,0.9545457363128662,0.596197247505188,0.721552848815918,0.02689596638083458,0.8643192648887634,0.3677642345428467,0.8621693253517151,-0.13304182887077332,0.9296388030052185,0.58591228723526,0.7257769107818604,-0.013028839603066444,0.8725416660308838,0.3795660138130188,0.8613684177398682,-0.18895819783210754,0.9344731569290161,0.5766214728355408,0.7116966247558594,0.036205582320690155,0.8823333382606506,0.38448286056518555,0.8406171202659607,-0.12357579171657562,0.9331281781196594,0.5308487415313721,0.7360042333602905,0.005864325445145369,0.9956804513931274,0.4166787266731262,0.7617542743682861,-0.005514064803719521,0.996264636516571,0.5457214117050171,1.023984670639038,-0.06646417081356049,0.6228840947151184,0.4277508854866028,1.0380196571350098,-0.022123180329799652,0.6234923601150513,0.5518037676811218,1.2838417291641235,0.3576368987560272,0.06409147381782532,0.4533356726169586,1.3210195302963257,0.2832711338996887,0.054056961089372635,0.554714024066925,1.3080998659133911,0.394389808177948,0.060359228402376175,0.45797809958457947,1.3478233814239502,0.31142619252204895,0.03241773322224617,0.5527027249336243,1.3834764957427979,0.23679497838020325,0.02561785653233528,0.47818970680236816,1.4247039556503296,0.11397282779216766,0.02050190232694149
right,0.33210325241088867,0.22848142683506012,-0.28373363614082336,0.9985579252243042,0.3278021514415741,0.1959202140569687,-0.27984198927879333,0.9962169528007507,0.3330136835575104,0.18726341426372528,-0.279969722032547,0.9967730641365051,0.33814918994903564,0.17927764356136322,-0.2801882028579712,0.99659264087677,0.309876412153244,0.2199719250202179,-0.2644350826740265,0.9971655011177063,0.3030528724193573,0.22717103362083435,-0.2643446922302246,0.9976908564567566,0.29675257205963135,0.23451948165893555,-0.26460620760917664,0.9977364540100098,0.35272517800331116,0.17845110595226288,-0.1745339184999466,0.9958168268203735,0.2932034730911255,0.24697212874889374,-0.09615097939968109,0.997795045375824,0.35696691274642944,0.23769716918468475,-0.23745004832744598,0.9989356398582458,0.3342037498950958,0.26193180680274963,-0.21412041783332825,0.9985944032669067,0.47942838072776794,0.2820165455341339,-0.05780227854847908,0.9991956949234009,0.31155574321746826,0.41116762161254883,-0.05531071498990059,0.9995982050895691,0.5583319664001465,0.4520818591117859,0.1003921777009964,0.9762129187583923,0.3432619869709015,0.6170171499252319,0.0035685382317751646,0.9765130877494812,0.5880035758018494,0.6622617840766907,0.11161956936120987,0.9200012683868408,0.3669756054878235,0.8053643107414246,-0.08466082066297531,0.9567762017250061,0.6020408868789673,0.7137888073921204,0.0961398258805275,0.8837369084358215,0.36797797679901123,0.863997220993042,-0.11584462225437164,0.9335031509399414,0.5894988179206848,0.717842698097229,0.05651206895709038,0.8911594748497009,0.37964028120040894,0.8625202178955078,-0.17182543873786926,0.9381358623504639,0.5796843767166138,0.7039607763290405,0.0998268574476242,0.8994238376617432,0.3845854103565216,0.8417701125144958,-0.10789310932159424,0.9370660185813904,0.5313271880149841,0.7315276861190796,0.00570478942245245,0.996036171913147,0.4169612526893616,0.7605515718460083,-0.005364098586142063,0.9964936971664429,0.5466821789741516,1.0222561359405518,-0.05402398109436035,0.6219662427902222,0.42893433570861816,1.0352522134780884,-0.016711104661226273,0.617689847946167,0.5520943403244019,1.276591420173645,0.37003928422927856,0.06265075504779816,0.45551806688308716,1.3165627717971802,0.28046777844429016,0.05251305550336838,0.5549014806747437,1.2985752820968628,0.40897345542907715,0.059856921434402466,0.46093758940696716,1.3421263694763184,0.30794885754585266,0.031757429242134094,0.5530532598495483,1.379794716835022,0.2653513550758362,0.024616330862045288,0.4795200824737549,1.4204710721969604,0.12344403564929962,0.01958419568836689
right,0.33179810643196106,0.23226507008075714,-0.26268836855888367,0.9983857274055481,0.32727402448654175,0.19865402579307556,-0.26011550426483154,0.9958456158638,0.3323954939842224,0.18996992707252502,-0.26023393869400024,0.9964109659194946,0.3376041352748871,0.18212026357650757,-0.2604701817035675,0.9962977170944214,0.3096082806587219,0.2219061702489853,-0.24327631294727325,0.9968797564506531,0.3027353882789612,0.22920149564743042,-0.24315187335014343,0.9974130392074585,0.29633575677871704,0.23686583340168,-0.24339990317821503,0.9974901676177979,0.35313546657562256,0.18127374351024628,-0.1647459864616394,0.9953579306602478,0.2931192219257355,0.24884642660617828,-0.07860168069601059,0.9974128007888794,0.35736364126205444,0.23994936048984528,-0.2195398062467575,0.9988202452659607,0.33399152755737305,0.2654421925544739,-0.19412092864513397,0.9984050393104553,0.4794202744960785,0.28203216195106506,-0.05628456547856331,0.9991478323936462,0.3114294111728668,0.4120746850967407,-0.04003419727087021,0.9995128512382507,0.5597265958786011,0.44859740138053894,0.093096062541008,0.972952127456665,0.34301477670669556,0.616690993309021,0.01847272925078869,0.9673672318458557,0.5897839665412903,0.6582866907119751,0.10280723869800568,0.9160711765289307,0.36723774671554565,0.8052756786346436,-0.059637557715177536,0.9406589865684509,0.6032472252845764,0.7110324501991272,0.08502238243818283,0.8754823207855225,0.36854785680770874,0.8640618920326233,-0.08734635263681412,0.9134460091590881,0.5908039212226868,0.7144173979759216,0.04753359779715538,0.884010374546051,0.38013747334480286,0.8624603152275085,-0.1413172483444214,0.9194810390472412,0.5810378789901733,0.6996669173240662,0.09195967018604279,0.8914838433265686,0.38496536016464233,0.841844379901886,-0.08244343847036362,0.9178621768951416,0.5320154428482056,0.7305968999862671,0.005212778691202402,0.994596540927887,0.41709575057029724,0.7601725459098816,-0.00487842783331871,0.9952766299247742,0.5473769307136536,1.0211106538772583,-0.054148949682712555,0.6248899698257446,0.43001240491867065,1.0335506200790405,-0.017942242324352264,0.6177764534950256,0.5515194535255432,1.2736244201660156,0.34941232204437256,0.0754077360033989,0.4554683268070221,1.3161643743515015,0.2679894268512726,0.06138935685157776,0.55356764793396,1.296133279800415,0.38508617877960205,0.0698724016547203,0.4606558382511139,1.3413952589035034,0.2943683862686157,0.03504059091210365,0.5539371967315674,1.3768298625946045,0.23964527249336243,0.02998322807252407,0.47935914993286133,1.4200574159622192,0.10824117809534073,0.022934412583708763
right,0.3312538266181946,0.23610299825668335,-0.2598544657230377,0.9985316395759583,0.3265976905822754,0.20121441781520844,-0.2558240592479706,0.996158242225647,0.3318169116973877,0.19219467043876648,-0.25596922636032104,0.9967840909957886,0.3372114300727844,0.18401357531547546,-0.25619742274284363,0.9966272711753845,0.30892476439476013,0.22428658604621887,-0.24038279056549072,0.9970278143882751,0.30213525891304016,0.23180413246154785,-0.24027104675769806,0.9975914359092712,0.2958059310913086,0.23954977095127106,-0.24052980542182922,0.9975785613059998,0.3529554009437561,0.18261954188346863,-0.1536514312028885,0.9958645701408386,0.29355305433273315,0.24961882829666138,-0.07526279985904694,0.9975265264511108,0.3577764928340912,0.24256430566310883,-0.2148943692445755,0.9988512992858887,0.33364471793174744,0.2690616548061371,-0.1913662850856781,0.9983693957328796,0.47994890809059143,0.28182607889175415,-0.04334108531475067,0.9992705583572388,0.31172680854797363,0.41282692551612854,-0.037056874483823776,0.9994851350784302,0.5601615905761719,0.4493786096572876,0.10403811931610107,0.9774163961410522,0.34298405051231384,0.6165739297866821,0.017520135268568993,0.9678917527198792,0.5928800106048584,0.655570924282074,0.10871819406747818,0.9337764382362366,0.3687534034252167,0.8035255074501038,-0.07374299317598343,0.9449425935745239,0.6067785024642944,0.7087600827217102,0.08977125585079193,0.8998202681541443,0.370198518037796,0.8634169697761536,-0.10622180998325348,0.9199453592300415,0.5944625735282898,0.7116478681564331,0.04961400479078293,0.9071889519691467,0.382347047328949,0.8610459566116333,-0.1587589681148529,0.9256870150566101,0.5844768285751343,0.6968306303024292,0.09643563628196716,0.9129132628440857,0.38710418343544006,0.840210497379303,-0.0957130640745163,0.9245418310165405,0.5330005884170532,0.7303265929222107,0.00511366780847311,0.9949791431427002,0.4181026816368103,0.7604731321334839,-0.004757124464958906,0.995450496673584,0.5481855869293213,1.0202749967575073,-0.04644761607050896,0.6306896805763245,0.4306055009365082,1.0336315631866455,-0.021818405017256737,0.6199102997779846,0.552106499671936,1.2742558717727661,0.3620220124721527,0.07241147756576538,0.4575818181037903,1.3146599531173706,0.26868966221809387,0.05902360752224922,0.5545654892921448,1.2965188026428223,0.39931055903434753,0.06786628812551498,0.4634951651096344,1.3400295972824097,0.2953864634037018,0.03462682291865349,0.5534083843231201,1.377926230430603,0.2676333785057068,0.02773730829358101,0.48103442788124084,1.417580485343933,0.11782650649547577,0.02147972770035267
right,0.33378836512565613,0.2366165965795517,-0.26785150170326233,0.9988347291946411,0.32895562052726746,0.2013111561536789,-0.25969773530960083,0.9968672394752502,0.33466431498527527,0.1922980397939682,-0.25983455777168274,0.9974543452262878,0.34054481983184814,0.18404778838157654,-0.26000362634658813,0.9972680807113647,0.3106977641582489,0.22457255423069,-0.24787171185016632,0.9975257515907288,0.3040456175804138,0.2321542203426361,-0.247782900929451,0.9980494379997253,0.297249972820282,0.23994295299053192,-0.24802978336811066,0.9979657530784607,0.355508029460907,0.18272259831428528,-0.1481465846300125,0.9967414140701294,0.2947031557559967,0.24985377490520477,-0.07902424037456512,0.9979788064956665,0.3605017066001892,0.24279870092868805,-0.21556076407432556,0.9990330934524536,0.33458566665649414,0.27030909061431885,-0.19733107089996338,0.9985977411270142,0.4812614321708679,0.28172287344932556,-0.03513351455330849,0.9994407892227173,0.31202447414398193,0.4122699499130249,-0.03883400186896324,0.9995371103286743,0.5604759454727173,0.4502064883708954,0.11477313190698624,0.9830803871154785,0.34312885999679565,0.6152487993240356,0.010359245352447033,0.9735170006752014,0.5950970649719238,0.6533105373382568,0.09901823103427887,0.9521945118904114,0.36953097581863403,0.7993429899215698,-0.09442456066608429,0.9561829566955566,0.60957932472229,0.7064467668533325,0.07289110124111176,0.9268041253089905,0.3710023760795593,0.8608748316764832,-0.12934014201164246,0.9356010556221008,0.5968713164329529,0.7097848653793335,0.03032016195356846,0.932396411895752,0.38319098949432373,0.8575425744056702,-0.18564864993095398,0.9403132796287537,0.5867964029312134,0.6949036121368408,0.0845232680439949,0.9364417791366577,0.3879036009311676,0.8366622924804688,-0.11783462762832642,0.9397085309028625,0.5348621606826782,0.7273136973381042,0.006920318119227886,0.9959931373596191,0.4196867346763611,0.7599133253097534,-0.006487288977950811,0.9962190985679626,0.5491737127304077,1.0175869464874268,-0.05583728477358818,0.6375090479850769,0.4309411644935608,1.0336673259735107,-0.030855441465973854,0.619049072265625,0.5545604825019836,1.276076078414917,0.37928056716918945,0.06370701640844345,0.4576396942138672,1.3140240907669067,0.27680665254592896,0.052162330597639084,0.5581034421920776,1.298000454902649,0.4197598099708557,0.061695680022239685,0.46364277601242065,1.3394747972488403,0.3062067925930023,0.03272097930312157,0.5537399053573608,1.3809795379638672,0.2796356976032257,0.023525647819042206,0.480975478887558,1.4156914949417114,0.1236911416053772,0.0185611043125391
right,0.33329373598098755,0.23734024167060852,-0.2834628224372864,0.9990018010139465,0.3291483521461487,0.20189513266086578,-0.27627435326576233,0.9972715973854065,0.33507755398750305,0.19304057955741882,-0.2763999402523041,0.9978246688842773,0.341372549533844,0.18487578630447388,-0.276587575674057,0.9976320266723633,0.31073588132858276,0.22473055124282837,-0.26297256350517273,0.9978106021881104,0.3040495812892914,0.23227627575397491,-0.2628679871559143,0.9982982873916626,0.29715779423713684,0.24007049202919006,-0.2631106376647949,0.9981830716133118,0.35846880078315735,0.18338541686534882,-0.1560259759426117,0.9972240328788757,0.2947726249694824,0.24984663724899292,-0.0869307667016983,0.9982144832611084,0.35979437828063965,0.24397866427898407,-0.2309211790561676,0.9991448521614075,0.33396583795547485,0.2714456617832184,-0.21063776314258575,0.998732328414917,0.48184794187545776,0.28225353360176086,-0.033656857907772064,0.999533474445343,0.3121350407600403,0.4109228253364563,-0.034781381487846375,0.9995692372322083,0.5609896183013916,0.4511663615703583,0.11564191430807114,0.986167311668396,0.3437466621398926,0.6147308945655823,0.024829227477312088,0.9763805270195007,0.5956007242202759,0.6535155177116394,0.09901679307222366,0.9620547890663147,0.37059909105300903,0.7990583777427673,-0.08019482344388962,0.9624360203742981,0.6102517247200012,0.7067782282829285,0.07392098754644394,0.9412648677825928,0.3723629415035248,0.8606844544410706,-0.11585433781147003,0.9442781805992126,0.5972111225128174,0.710137665271759,0.03096751496195793,0.9458677172660828,0.38420504331588745,0.8573449850082397,-0.17244985699653625,0.9483815431594849,0.587114691734314,0.6952804923057556,0.08507388085126877,0.9489695429801941,0.3887287974357605,0.8364138007164001,-0.10325151681900024,0.9479103684425354,0.5356469750404358,0.728445291519165,0.007506380323320627,0.9965943098068237,0.42020517587661743,0.7608891725540161,-0.007073198910802603,0.9966916441917419,0.5502696633338928,1.0224006175994873,-0.05937886983156204,0.6387761831283569,0.43046197295188904,1.0393977165222168,-0.04210982099175453,0.6170418858528137,0.5551760792732239,1.2798197269439697,0.3948691189289093,0.05842737853527069,0.45762377977371216,1.3154162168502808,0.2992154359817505,0.04721241444349289,0.5589167475700378,1.3019282817840576,0.43698200583457947,0.057727839797735214,0.46369051933288574,1.340431809425354,0.3328500986099243,0.030838478356599808,0.5538284182548523,1.3849211931228638,0.29925021529197693,0.02111719362437725,0.4807412624359131,1.4162734746932983,0.152229443192482,0.016626516357064247
