class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
bad,0.7237111330032349,0.12261299043893814,-0.3483087420463562,0.999701201915741,0.7316465377807617,0.08722031116485596,-0.3247212767601013,0.9993268251419067,0.7344702482223511,0.08768444508314133,-0.32479193806648254,0.9991325736045837,0.7370850443840027,0.087959423661232,-0.3249443471431732,0.9990224242210388,0.7160642147064209,0.08037205040454865,-0.3597870469093323,0.9995169043540955,0.7071815133094788,0.075445257127285,-0.3598235845565796,0.9995766282081604,0.6973013877868652,0.06982959061861038,-0.3598298132419586,0.999626874923706,0.7099410891532898,0.08382175862789154,-0.1537642776966095,0.9988178014755249,0.6619320511817932,0.06666024774312973,-0.3110731840133667,0.9997935891151428,0.711828351020813,0.15317150950431824,-0.27433761954307556,0.9997014403343201,0.697968065738678,0.1462739259004593,-0.3192543387413025,0.9998880624771118,0.6397724151611328,0.23585805296897888,0.08816472440958023,0.9971466660499573,0.5900613069534302,0.22122080624103546,-0.39646777510643005,0.9999315142631531,0.6179653406143188,0.5094956159591675,0.19014064967632294,0.09455135464668274,0.572333574295044,0.5119628310203552,-0.3595462143421173,0.9957665801048279,0.6300642490386963,0.7091562747955322,0.15057247877120972,0.1140047237277031,0.6203159689903259,0.7850480675697327,-0.29755938053131104,0.9678190350532532,0.6221835613250732,0.7976961135864258,0.13466720283031464,0.12358547747135162,0.6098262071609497,0.8508496880531311,-0.3431130051612854,0.9462988972663879,0.6300119161605835,0.7951871156692505,0.09827464818954468,0.12774048745632172,0.6264117956161499,0.8559218645095825,-0.3578363060951233,0.9475184679031372,0.6286977529525757,0.7607160210609436,0.13069862127304077,0.13580681383609772,0.6287872195243835,0.8334071040153503,-0.3011325001716614,0.9447820782661438,0.5208241939544678,0.7221710085868835,0.14006972312927246,0.982302725315094,0.4857358932495117,0.7269113659858704,-0.1396532505750656,0.9902322888374329,0.49563246965408325,0.9677926898002625,0.32723599672317505,0.3472547233104706,0.4896661639213562,1.034493088722229,-0.00232389522716403,0.8328133821487427,0.4299338459968567,1.2652108669281006,0.5268579125404358,0.1572074294090271,0.42714667320251465,1.337722897529602,0.16590654850006104,0.3830098509788513,0.4014182984828949,1.3122843503952026,0.5413037538528442,0.34668585658073425,0.38964128494262695,1.3762775659561157,0.17997315526008606,0.5621877312660217,0.4928790032863617,1.3498715162277222,0.4922108054161072,0.18211683630943298,0.51657634973526,1.4372658729553223,0.04982250556349754,0.3081742823123932
bad,0.7365771532058716,0.1389262080192566,-0.32959863543510437,0.9996749758720398,0.7463052868843079,0.10722672194242477,-0.3056335747241974,0.9992918968200684,0.7483431100845337,0.10810405761003494,-0.3057026267051697,0.9990934133529663,0.7502709031105042,0.10889287292957306,-0.3058704733848572,0.9989742636680603,0.7321051359176636,0.0988934338092804,-0.3480577766895294,0.9994871616363525,0.7237780690193176,0.09288430213928223,-0.3480899930000305,0.9995502829551697,0.7135083079338074,0.08498183637857437,-0.3481300473213196,0.9996011853218079,0.7224236130714417,0.10204681754112244,-0.13963034749031067,0.9987956285476685,0.6753958463668823,0.07343199104070663,-0.32343563437461853,0.9997828006744385,0.7220532298088074,0.16792434453964233,-0.2580244541168213,0.9996820092201233,0.7085245251655579,0.15873517096042633,-0.312618225812912,0.9998791813850403,0.6431348919868469,0.2488071322441101,0.10299346596002579,0.9971258044242859,0.5978139638900757,0.2331724762916565,-0.4122393727302551,0.999929666519165,0.6143041849136353,0.5201029181480408,0.21812577545642853,0.08680702745914459,0.5732856392860413,0.5295408964157104,-0.38471299409866333,0.9953320026397705,0.6276087760925293,0.71207594871521,0.1914975643157959,0.10370194166898727,0.6160643100738525,0.8058364391326904,-0.3050820529460907,0.9653763771057129,0.6228564977645874,0.8072216510772705,0.18337032198905945,0.11465062946081161,0.6031709313392639,0.8673627972602844,-0.34816819429397583,0.9435390830039978,0.6316395401954651,0.8052858710289001,0.1476883441209793,0.11834242939949036,0.6186290979385376,0.8726069927215576,-0.3635607659816742,0.9447435736656189,0.6279162764549255,0.780327558517456,0.17217910289764404,0.1264398843050003,0.6215400099754333,0.8530998826026917,-0.30867159366607666,0.9417343139648438,0.5131759643554688,0.7341300845146179,0.14803007245063782,0.9806665778160095,0.48509925603866577,0.7426343560218811,-0.14765754342079163,0.9894145131111145,0.4855649471282959,0.974116325378418,0.3394855260848999,0.32019808888435364,0.4849030375480652,1.0650207996368408,-0.008843054063618183,0.8234143257141113,0.4086715579032898,1.2794804573059082,0.5423768758773804,0.14306113123893738,0.41318315267562866,1.3535008430480957,0.17028601467609406,0.37464430928230286,0.377149760723114,1.3264435529708862,0.5563884973526001,0.32875531911849976,0.3732045292854309,1.3929944038391113,0.1855575144290924,0.560200572013855,0.47386041283607483,1.3668797016143799,0.5090364813804626,0.1681792140007019,0.5054842233657837,1.4535716772079468,0.0629570335149765,0.29713407158851624
bad,0.7510377168655396,0.15574312210083008,-0.269830584526062,0.9994592070579529,0.7620049715042114,0.12477783113718033,-0.2519294023513794,0.9989408850669861,0.7642914056777954,0.12601274251937866,-0.25203973054885864,0.9987496733665466,0.7664502263069153,0.1270177662372589,-0.25223785638809204,0.9986670017242432,0.7473491430282593,0.11471106857061386,-0.2936341464519501,0.9991173148155212,0.7386091947555542,0.10804062336683273,-0.29363182187080383,0.9992153644561768,0.7282258868217468,0.09990959614515305,-0.293678879737854,0.9992849230766296,0.7426236867904663,0.12019563466310501,-0.10985980182886124,0.9985672831535339,0.6921259760856628,0.08930506557226181,-0.2999365031719208,0.9996310472488403,0.7359656095504761,0.1861342340707779,-0.20648415386676788,0.9996116161346436,0.722129762172699,0.17573614418506622,-0.2606118619441986,0.999832272529602,0.6466243267059326,0.25871485471725464,0.09967269748449326,0.9976953864097595,0.6163685321807861,0.2411804050207138,-0.3829992115497589,0.9999094605445862,0.6183581352233887,0.519914448261261,0.2116589993238449,0.1012975350022316,0.5805792808532715,0.5308282375335693,-0.3469366133213043,0.9926651120185852,0.6356076002120972,0.7498258352279663,0.1899973452091217,0.11003285646438599,0.6115279197692871,0.8077976703643799,-0.25441974401474,0.9502170085906982,0.635410726070404,0.821113646030426,0.17913366854190826,0.12251073122024536,0.5981149077415466,0.8714430332183838,-0.29414883255958557,0.9256178736686707,0.6409552693367004,0.8214151263237,0.14014223217964172,0.12644265592098236,0.616211473941803,0.8777797222137451,-0.31226056814193726,0.9269511103630066,0.6333118677139282,0.7955600023269653,0.16994822025299072,0.13662773370742798,0.6197314858436584,0.8548176884651184,-0.2581075429916382,0.9234727025032043,0.49766284227371216,0.7298170328140259,0.14219239354133606,0.980664074420929,0.48413529992103577,0.7439178228378296,-0.1417248547077179,0.9883087873458862,0.47822555899620056,0.9853149056434631,0.3158939480781555,0.26264339685440063,0.4648943841457367,1.0655821561813354,0.0022875615395605564,0.7736225128173828,0.3898262083530426,1.3044066429138184,0.4978455901145935,0.1105441004037857,0.39611560106277466,1.3477981090545654,0.1786138415336609,0.3242800831794739,0.3560866117477417,1.3507455587387085,0.5097197890281677,0.2764109969139099,0.3573436141014099,1.3855758905410767,0.19428904354572296,0.5207735896110535,0.45175427198410034,1.39686119556427,0.4493522644042969,0.12809407711029053,0.4801254868507385,1.449105978012085,0.07214681804180145,0.24361103773117065
bad,0.7593520879745483,0.16751423478126526,-0.23996034264564514,0.9993154406547546,0.7707996368408203,0.1356477588415146,-0.22366996109485626,0.9986957311630249,0.7730069756507874,0.13677343726158142,-0.2238185703754425,0.9985010623931885,0.7750206589698792,0.13767880201339722,-0.22404643893241882,0.9984349012374878,0.7565996646881104,0.12597094476222992,-0.26648855209350586,0.998851478099823,0.747906506061554,0.1195865049958229,-0.26646187901496887,0.9989674687385559,0.7373648285865784,0.11158134788274765,-0.2665063142776489,0.9990423321723938,0.7496806383132935,0.12909755110740662,-0.09209731221199036,0.9983547925949097,0.7004666328430176,0.09784995019435883,-0.2859348952770233,0.9995110034942627,0.7434158325195312,0.1968023031949997,-0.17990165948867798,0.9995418787002563,0.7295379042625427,0.18727053701877594,-0.23547951877117157,0.9997885227203369,0.6488175392150879,0.2619490921497345,0.11003867536783218,0.9979573488235474,0.6240596175193787,0.24699777364730835,-0.36901944875717163,0.9999040961265564,0.6238391995429993,0.5214677453041077,0.21601679921150208,0.10851778090000153,0.5856976509094238,0.5354146957397461,-0.3316062092781067,0.9901033043861389,0.6378978490829468,0.7543604969978333,0.18957719206809998,0.11344876885414124,0.6158922910690308,0.811021625995636,-0.23776301741600037,0.9406296610832214,0.6374410390853882,0.824806809425354,0.17612090706825256,0.1260848492383957,0.6013431549072266,0.8733797073364258,-0.2774111330509186,0.9153634905815125,0.6429747939109802,0.8246933817863464,0.1387152373790741,0.1301994025707245,0.621294379234314,0.8791325092315674,-0.29744070768356323,0.9169350266456604,0.6352969408035278,0.7989511489868164,0.16998368501663208,0.14188127219676971,0.6270188093185425,0.8568750023841858,-0.2422674149274826,0.9128794074058533,0.4932700991630554,0.7263222932815552,0.14180681109428406,0.9808892011642456,0.48577356338500977,0.7439358234405518,-0.14135049283504486,0.9874842762947083,0.47885146737098694,0.9971637725830078,0.3107320964336395,0.22742541134357452,0.4772064685821533,1.0600076913833618,-0.0022979448549449444,0.7275807857513428,0.3858865797519684,1.311506986618042,0.4936874806880951,0.09156543761491776,0.39383840560913086,1.3569579124450684,0.17479367554187775,0.2815892994403839,0.3517664968967438,1.3569133281707764,0.5058659315109253,0.23908601701259613,0.3549157381057739,1.3939532041549683,0.1912069469690323,0.47917890548706055,0.4476053714752197,1.4055473804473877,0.4468293786048889,0.1055808737874031,0.4777602553367615,1.4606354236602783,0.07523606717586517,0.20963186025619507
bad,0.7709509134292603,0.17954088747501373,-0.28146272897720337,0.998848021030426,0.7824513912200928,0.14692422747612,-0.26353904604911804,0.9978922605514526,0.7843905091285706,0.1481374353170395,-0.2636634111404419,0.9977263808250427,0.7861149907112122,0.14912167191505432,-0.2639010548591614,0.997642457485199,0.768973171710968,0.1363336592912674,-0.3043135702610016,0.9980257153511047,0.7607877254486084,0.12951068580150604,-0.30430740118026733,0.9982439875602722,0.7510592937469482,0.12104615569114685,-0.3043004870414734,0.9982998967170715,0.7604882717132568,0.13924703001976013,-0.11728522926568985,0.9976478219032288,0.7147191762924194,0.10404223948717117,-0.30346056818962097,0.9991541504859924,0.7534554600715637,0.2075246423482895,-0.2152312994003296,0.9992467761039734,0.7406330108642578,0.19731830060482025,-0.2679344415664673,0.9996241331100464,0.6464425325393677,0.2596718668937683,0.09579560160636902,0.9980242252349854,0.6358226537704468,0.2549617886543274,-0.38091740012168884,0.9998769760131836,0.6103222370147705,0.5146014094352722,0.19551579654216766,0.09175214171409607,0.5899932980537415,0.5415777564048767,-0.3397502899169922,0.9858216047286987,0.6234549283981323,0.7527543306350708,0.1765819489955902,0.08798209577798843,0.6171121001243591,0.8245866298675537,-0.2320675551891327,0.9138899445533752,0.6195887923240662,0.8174703121185303,0.1670832335948944,0.10242746025323868,0.6016651391983032,0.8835960626602173,-0.2705088257789612,0.8850014805793762,0.6271045804023743,0.8180509209632874,0.13137462735176086,0.1054483950138092,0.619721531867981,0.8879925608634949,-0.2852342426776886,0.8866221308708191,0.62173992395401,0.7949420809745789,0.15789499878883362,0.11677953600883484,0.6260024309158325,0.8676584959030151,-0.23521804809570312,0.8812763094902039,0.48580202460289,0.7262620329856873,0.14410537481307983,0.97581547498703,0.49392732977867126,0.749306321144104,-0.14365030825138092,0.9842042922973633,0.4681769013404846,0.9963892102241516,0.333889365196228,0.1714802384376526,0.47902360558509827,1.059414029121399,0.015309080481529236,0.6846274733543396,0.378203809261322,1.2821605205535889,0.5449821352958679,0.06728938221931458,0.3889351487159729,1.3443328142166138,0.2147662192583084,0.25463107228279114,0.34328970313072205,1.3256558179855347,0.5608277320861816,0.1932915896177292,0.3502199053764343,1.3783775568008423,0.23381492495536804,0.45601674914360046,0.43983545899391174,1.3681410551071167,0.513285756111145,0.07719708234071732,0.47000569105148315,1.4407789707183838,0.1306031048297882,0.17717117071151733
bad,0.778163731098175,0.1963804066181183,-0.24751324951648712,0.9982854127883911,0.7909212112426758,0.16238801181316376,-0.22657592594623566,0.9971057772636414,0.792096734046936,0.1634027361869812,-0.2267143428325653,0.9969218373298645,0.7931541204452515,0.1643417626619339,-0.22695808112621307,0.996842086315155,0.7811062335968018,0.1523035615682602,-0.2762390375137329,0.9971509575843811,0.7742311954498291,0.145253986120224,-0.2761915326118469,0.997410774230957,0.7658922076225281,0.13620005548000336,-0.27621451020240784,0.9974952936172485,0.7663740515708923,0.1529446542263031,-0.08998680859804153,0.9969063997268677,0.7244489192962646,0.11425670236349106,-0.3053733706474304,0.9987516403198242,0.7592180967330933,0.22194597125053406,-0.18606989085674286,0.9988839030265808,0.7472978830337524,0.2123100459575653,-0.24992816150188446,0.9994145631790161,0.63780277967453,0.26519009470939636,0.11058993637561798,0.9975466728210449,0.6396556496620178,0.26713648438453674,-0.39542603492736816,0.999843955039978,0.5952925086021423,0.5236085653305054,0.190927192568779,0.06759871542453766,0.587718665599823,0.552888035774231,-0.3567544221878052,0.9787647724151611,0.6032281517982483,0.7677382230758667,0.16955094039440155,0.06280753016471863,0.6062292456626892,0.8433157801628113,-0.23502758145332336,0.8722162246704102,0.6030746698379517,0.8363998532295227,0.16160303354263306,0.07675383985042572,0.5905013084411621,0.9042208790779114,-0.2718438506126404,0.8393423557281494,0.6082509756088257,0.8348375558853149,0.1303977072238922,0.07883273810148239,0.6033083200454712,0.9049555063247681,-0.2827620208263397,0.8411745429039001,0.6039773225784302,0.8116674423217773,0.15196837484836578,0.08823820948600769,0.6083486676216125,0.8856055736541748,-0.23702049255371094,0.8366993069648743,0.4748364984989166,0.7317721843719482,0.14967331290245056,0.9706284999847412,0.49084392189979553,0.7621104121208191,-0.14921322464942932,0.9814605712890625,0.4429892897605896,1.0199191570281982,0.3222358226776123,0.1478486955165863,0.4439820349216461,1.093532681465149,-0.008822361007332802,0.6446375250816345,0.36099934577941895,1.3115946054458618,0.5130207538604736,0.05733770132064819,0.3688938021659851,1.371760606765747,0.1825421154499054,0.22803476452827454,0.32494527101516724,1.356188416481018,0.5248649716377258,0.1666640341281891,0.3259121775627136,1.408934235572815,0.199827641248703,0.42511534690856934,0.4248274862766266,1.4006270170211792,0.46862784028053284,0.06505927443504333,0.4544008672237396,1.4674557447433472,0.0944504365324974,0.1554711014032364
bad,0.7805749177932739,0.22199535369873047,-0.2770889401435852,0.9983753561973572,0.7976512312889099,0.19037441909313202,-0.2549864649772644,0.9973122477531433,0.7991147041320801,0.1919698864221573,-0.2551063001155853,0.9971480965614319,0.8006513714790344,0.1936025619506836,-0.2553628087043762,0.9970640540122986,0.7884688377380371,0.17766498029232025,-0.30209559202194214,0.9973001480102539,0.7821589708328247,0.16910618543624878,-0.3020079433917999,0.9975422620773315,0.7743373513221741,0.158742755651474,-0.3019387423992157,0.9976031184196472,0.7808564305305481,0.17957369983196259,-0.10919153690338135,0.9971300959587097,0.7364119291305542,0.13155736029148102,-0.31997326016426086,0.9988269209861755,0.7604886889457703,0.2458990067243576,-0.2120705395936966,0.998955488204956,0.7479966282844543,0.23251059651374817,-0.2720790505409241,0.9994509816169739,0.6446859240531921,0.27820098400115967,0.09336792677640915,0.9975988864898682,0.6403164863586426,0.2828238308429718,-0.40240663290023804,0.999847948551178,0.5841095447540283,0.5325080752372742,0.17590627074241638,0.057082030922174454,0.5862432718276978,0.5763203501701355,-0.34519270062446594,0.9779587388038635,0.5842831134796143,0.7592962384223938,0.16405124962329865,0.05149339884519577,0.5924335718154907,0.8668597936630249,-0.21212764084339142,0.8622392416000366,0.5794438123703003,0.8470645546913147,0.15492603182792664,0.0645662397146225,0.5773614645004272,0.9234977960586548,-0.24924412369728088,0.8283838629722595,0.588676393032074,0.8463160395622253,0.12213794142007828,0.06623208522796631,0.5912394523620605,0.924472987651825,-0.2573888599872589,0.8306812644004822,0.5849389433860779,0.8221672177314758,0.14640378952026367,0.07491650432348251,0.5941251516342163,0.9050801992416382,-0.21412885189056396,0.8273723721504211,0.4717090129852295,0.7370390295982361,0.15226086974143982,0.9697039723396301,0.48511427640914917,0.767426073551178,-0.15183338522911072,0.9814674854278564,0.4482710361480713,1.0130351781845093,0.3385921120643616,0.1407146453857422,0.43020883202552795,1.104879379272461,0.009467998519539833,0.650280773639679,0.35889655351638794,1.3138149976730347,0.5485773682594299,0.054074469953775406,0.3575407862663269,1.3735897541046143,0.21823818981647491,0.2350398749113083,0.3225971758365631,1.3584998846054077,0.5633295774459839,0.15812799334526062,0.31422287225723267,1.4098799228668213,0.23763802647590637,0.43144360184669495,0.42736586928367615,1.4032080173492432,0.51338130235672,0.06280478835105896,0.4400688707828522,1.4712082147598267,0.1371135711669922,0.15645819902420044
bad,0.7862809896469116,0.23649175465106964,-0.26088985800743103,0.9982681274414062,0.8037843704223633,0.20404250919818878,-0.23933064937591553,0.9972304701805115,0.8049434423446655,0.20490582287311554,-0.2394612580537796,0.9971091151237488,0.8061519861221313,0.20582303404808044,-0.23971417546272278,0.9969998598098755,0.796008288860321,0.19365501403808594,-0.2890777885913849,0.9971529841423035,0.790495753288269,0.18589897453784943,-0.2890387177467346,0.9974155426025391,0.7832427620887756,0.1762785166501999,-0.2889769971370697,0.9974495768547058,0.7855647206306458,0.19023653864860535,-0.10091376304626465,0.9970864653587341,0.744592010974884,0.14510825276374817,-0.32367008924484253,0.9987854361534119,0.7654890418052673,0.25896942615509033,-0.1986309438943863,0.9988785982131958,0.7543516755104065,0.2469174563884735,-0.26271718740463257,0.9994138479232788,0.6527508497238159,0.2881462872028351,0.08558832108974457,0.9974541664123535,0.642854630947113,0.2904728949069977,-0.4013161063194275,0.9998424053192139,0.5764824151992798,0.5504617691040039,0.1696973741054535,0.04818032681941986,0.5821642279624939,0.5821418166160583,-0.3437778055667877,0.9747844934463501,0.5753797888755798,0.7567639946937561,0.16816465556621552,0.04245835542678833,0.5910210013389587,0.8729243874549866,-0.2032930850982666,0.8406825065612793,0.5650259256362915,0.8369742631912231,0.16087880730628967,0.05491399019956589,0.5755327343940735,0.9280661940574646,-0.23834678530693054,0.8058691024780273,0.5725653767585754,0.8361485004425049,0.1304643154144287,0.0562746487557888,0.5900155305862427,0.9299046397209167,-0.2455165833234787,0.8088850378990173,0.5727220177650452,0.8073452711105347,0.15170277655124664,0.06443231552839279,0.5935268998146057,0.9103940725326538,-0.20403750240802765,0.8067924976348877,0.4714840054512024,0.7432212233543396,0.1521008461713791,0.9661790132522583,0.4849165976047516,0.7726574540138245,-0.15166081488132477,0.9807429909706116,0.4233947694301605,1.0440298318862915,0.340726375579834,0.12927435338497162,0.4727550446987152,1.1000087261199951,0.0163162499666214,0.6388552784919739,0.3666849732398987,1.3139845132827759,0.5535048246383667,0.04929008707404137,0.3578397333621979,1.3665777444839478,0.22981807589530945,0.23201963305473328,0.3316027522087097,1.356661081314087,0.5686239004135132,0.14590372145175934,0.3156648874282837,1.3983038663864136,0.2506328821182251,0.4236525595188141,0.4333063066005707,1.40468168258667,0.5206166505813599,0.058291301131248474,0.43650442361831665,1.466981053352356,0.15803878009319305,0.15028545260429382
bad,0.7885438203811646,0.23511376976966858,-0.29329919815063477,0.9983856081962585,0.8054693341255188,0.20339149236679077,-0.268831729888916,0.9974226951599121,0.8065913319587708,0.20448622107505798,-0.2689644694328308,0.9972920417785645,0.807752788066864,0.20568759739398956,-0.26924118399620056,0.9971652030944824,0.7976996898651123,0.19232584536075592,-0.31500884890556335,0.9973378777503967,0.7920039892196655,0.18432208895683289,-0.3149496614933014,0.997591495513916,0.7846968173980713,0.1741151362657547,-0.3148786723613739,0.9976146221160889,0.7872405648231506,0.19214947521686554,-0.11403685808181763,0.9971919059753418,0.7469239830970764,0.1445675492286682,-0.3238583207130432,0.9988735318183899,0.7674216032028198,0.25795042514801025,-0.22509975731372833,0.9989120960235596,0.7561750411987305,0.24566160142421722,-0.28442052006721497,0.9994347095489502,0.6536486744880676,0.287932425737381,0.0930350050330162,0.9973741173744202,0.6447651386260986,0.2891232371330261,-0.4086642265319824,0.9998453855514526,0.5808027386665344,0.5402864217758179,0.16827329993247986,0.040339015424251556,0.5836282968521118,0.5813923478126526,-0.3559545576572418,0.975753128528595,0.572910726070404,0.7586037516593933,0.15095581114292145,0.034755639731884,0.592212438583374,0.8746995329856873,-0.21875250339508057,0.8385658264160156,0.5695863366127014,0.8301777243614197,0.14331302046775818,0.04608685523271561,0.5769466757774353,0.9327021837234497,-0.2603515386581421,0.8016327619552612,0.5808621644973755,0.83086097240448,0.11225678026676178,0.04723775386810303,0.5912156105041504,0.9351717233657837,-0.26050353050231934,0.8047493696212769,0.5794782042503357,0.808840811252594,0.13313302397727966,0.05430277809500694,0.5945090055465698,0.9166252613067627,-0.21761877834796906,0.8027263879776001,0.4686678946018219,0.7351714968681335,0.1523575782775879,0.9662720561027527,0.4845758080482483,0.7695848345756531,-0.1519119292497635,0.9803500771522522,0.45519715547561646,0.99965900182724,0.33028823137283325,0.13126187026500702,0.43287402391433716,1.1016147136688232,0.009631844237446785,0.6494791507720947,0.3517290949821472,1.3147565126419067,0.5316668748855591,0.050340160727500916,0.3545397222042084,1.365221619606018,0.2106902152299881,0.23524786531925201,0.3139074146747589,1.3578888177871704,0.5454741716384888,0.14534154534339905,0.31083032488822937,1.3978930711746216,0.22897708415985107,0.4264627695083618,0.41734370589256287,1.4071376323699951,0.49627599120140076,0.05923010781407356,0.43745794892311096,1.4668233394622803,0.1336926966905594,0.1540002077817917
bad,0.7982565760612488,0.30039504170417786,-0.2286139726638794,0.9978569746017456,0.8157109022140503,0.270999014377594,-0.2053968906402588,0.9972506165504456,0.8166095614433289,0.27102696895599365,-0.20559310913085938,0.9973123669624329,0.8175252079963684,0.27079054713249207,-0.20593443512916565,0.9973970055580139,0.8081547021865845,0.26063472032546997,-0.2633257508277893,0.9967156648635864,0.803275465965271,0.25287535786628723,-0.2632545232772827,0.9968950748443604,0.797648549079895,0.24366576969623566,-0.2632048726081848,0.9969114065170288,0.79548579454422,0.24511504173278809,-0.08291013538837433,0.9972279071807861,0.7644047737121582,0.2125505805015564,-0.3478333652019501,0.998260498046875,0.7758541107177734,0.3179604411125183,-0.17249354720115662,0.9983879327774048,0.7662587761878967,0.30714520812034607,-0.2471090853214264,0.9990034699440002,0.6476281881332397,0.3160838782787323,0.09408994764089584,0.9978988766670227,0.6517143845558167,0.3552473485469818,-0.4425010681152344,0.999806821346283,0.5448289513587952,0.5824717283248901,0.14004099369049072,0.023552406579256058,0.5961288213729858,0.658588707447052,-0.385409414768219,0.9805220365524292,0.5730369091033936,0.7918126583099365,0.12431130558252335,0.025600461289286613,0.6042702794075012,0.938949465751648,-0.20761005580425262,0.8906285166740417,0.5634740591049194,0.8225002884864807,0.12110340595245361,0.036420658230781555,0.5894442796707153,0.9845589399337769,-0.24619564414024353,0.8629370331764221,0.5928526520729065,0.8387889266014099,0.0914027988910675,0.03674089163541794,0.6044824123382568,0.9897376298904419,-0.2378770411014557,0.8653201460838318,0.5760256052017212,0.8213183283805847,0.10687059164047241,0.041159793734550476,0.6066058278083801,0.9649697542190552,-0.20401564240455627,0.8544018268585205,0.47909387946128845,0.7491357326507568,0.1600770801305771,0.9521605968475342,0.4781653881072998,0.7845509052276611,-0.15953071415424347,0.9721065759658813,0.44353699684143066,1.0208783149719238,0.3380134701728821,0.12155642360448837,0.4437224268913269,1.0901275873184204,0.03596038743853569,0.6567553281784058,0.3922184109687805,1.2651212215423584,0.5700709819793701,0.04254235327243805,0.3772749602794647,1.3288135528564453,0.2540392279624939,0.24917761981487274,0.3582301735877991,1.299351453781128,0.5874258279800415,0.11425107717514038,0.33640676736831665,1.3597431182861328,0.2752813994884491,0.42600733041763306,0.4546419680118561,1.347374677658081,0.5613812208175659,0.06109004095196724,0.4639941155910492,1.4181660413742065,0.21293441951274872,0.1734301745891571
